Unnamed: 0,url,Title,author,num_reviews,num_ratings,avg_rating,Nº pages,Publication_year,Series,genres,Awards,places,Rating,mean_norm_rating
23.0,https://www.goodreads.com/book/show/6794536-between-genius-and-genocide,"Between Genius And Genocide: The Tragedy of Fritz Haber, Father of Chemical Warfare",Daniel Charles,2,12,3.67,336,2006,0,Science;History,,,7.606,0.41466597938144256
24.0,https://www.goodreads.com/book/show/36156740-an-american-princess,An American Princess: The Many Lives of Allene Tew,Annejet van der Zijl,1588,32142,3.78,234,2018,0,Nonfiction;Biography;Historical;History;Biography Memoir;Contemporary;Epic;Drama;Autobiography;Memoir;North American Hi...;American History,2.0,,7.804,0.6126659793814424
25.0,https://www.goodreads.com/book/show/40541823-the-private-life-of-victoria,"The Private Life of Victoria: Queen, Empress, Mother of the Nation",Alexander MacDonald,11,45,4.0,194,2018,0,Biography;Nonfiction;Biography Memoir;History,,,8.2,1.0086659793814428
27.0,https://www.goodreads.com/book/show/679789.Herman_Melville,Herman Melville,Newton Arvin,3,22,3.82,320,2002,0,Biography;Nonfiction,1.0,,7.876,0.6846659793814425
29.0,https://www.goodreads.com/book/show/1096403.Jim_Brown,Jim Brown: The Fierce Life of an American Hero,Mike     Freeman,24,121,3.76,304,2006,0,Sports;Sports;Football;Biography;History,,,7.768,0.5766659793814424
30.0,https://www.goodreads.com/book/show/15739424-picasso,Picasso,Arianna Huffington,63,629,3.81,,1988,0,Biography;Art;Nonfiction;Biography Memoir;History;Cultural;Spain;Art;Art History,,,7.8580000000000005,0.6666659793814429
31.0,https://www.goodreads.com/book/show/4025467-a-daughter-s-love,A Daughter's Love: Thomas and Margaret More,John Guy,44,748,3.92,378,2008,0,History;Biography;Nonfiction;English History;Tudor Period;European Literature;British Literature;Historical;Literature;16th Century;Religion;Christianity;Literature;15th Century,,,8.056000000000001,0.8646659793814426
32.0,https://www.goodreads.com/book/show/612352.The_Curious_Life_of_Robert_Hooke,The Curious Life of Robert Hooke: The Man Who Measured London,Lisa Jardine,25,180,3.7,422,2005,0,Biography;Science;History;Nonfiction;Science;History Of Science;European Literature;British Literature;Science;Physics;Biography Memoir;Literature;17th Century,,,7.66,0.46866597938144305
33.0,https://www.goodreads.com/book/show/234663.The_Unruly_Queen,The Unruly Queen: The Life of Queen Caroline,Flora Fraser,28,232,3.59,860,2004,0,Biography;History;Nonfiction;European Literature;British Literature;Historical;Literature;19th Century;Literature;18th Century;Historical;Regency;Historical;Georgian,1.0,,7.462,0.27066597938144243
34.0,https://www.goodreads.com/book/show/238405.The_Grizzly_Maze,The Grizzly Maze: Timothy Treadwell's Fatal Obsession with Alaskan Bears,Nick Jans,116,768,3.75,274,2006,0,Nonfiction;Biography;Environment;Nature;Animals;Adventure;Biography Memoir;Nature;Outdoors;Wildlife;Environment;Literature;American,,,7.75,0.5586659793814428
35.0,https://www.goodreads.com/book/show/41224027-the-real-wallis-simpson,The Real Wallis Simpson: A New History of the American Divorcée Who Became the Duchess of Windsor,Anna Pasternak,123,652,3.96,368,2019,0,Biography;Nonfiction;History;European Literature;British Literature;Biography Memoir;Historical;Romance;Audiobook;Literature;20th Century;Family,,,8.128,0.9366659793814427
36.0,https://www.goodreads.com/book/show/51187948-the-splendid-and-the-vile,"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz",Erik Larson,9231,84085,4.23,546,2020,0,History;Nonfiction;Biography;War;World War II;War;Audiobook;Historical;Politics;European Literature;British Literature;Biography Memoir,1.0,"Buckinghamshire, England;Oxfordshire, England;London, England",8.614,1.4226659793814436
39.0,https://www.goodreads.com/book/show/1138328.Searching_for_Bobby_Orr,Searching for Bobby Orr,Stephen Brunt,50,679,3.91,304,2006,0,Sports;Sports;Sports;Hockey;Biography;Nonfiction;Cultural;Canada,,,8.038,0.8466659793814431
40.0,https://www.goodreads.com/book/show/21845035-andy-warhol,Andy Warhol,Victor Bockris,56,757,3.93,400,1997,0,Biography;Art;Nonfiction;History;Biography Memoir;Art;Art History;Art and Photography;Unfinished;Autobiography;Memoir,,,8.074,0.8826659793814431
41.0,https://www.goodreads.com/book/show/101284.Nell_Gwyn,Nell Gwyn: Mistress to a King,Charles Beauclerk,36,556,3.88,448,2006,0,History;Biography;Nonfiction;Literature;17th Century;Historical;European Literature;British Literature;Feminism;History;European History;Biography Memoir,,,7.984,0.7926659793814426
42.0,https://www.goodreads.com/book/show/1149440.Heavier_Than_Heaven,Heavier Than Heaven: A Biography of Kurt Cobain,Charles R. Cross,1093,29486,4.05,381,2001,0,Music;Biography;Nonfiction;Biography Memoir;Audiobook;Autobiography;Memoir;History;Music;Rock N Roll;Culture;Pop Culture;The United States Of America,,,8.29,1.0986659793814424
44.0,https://www.goodreads.com/book/show/45069570-fauci,Fauci: The Bernie Madoff of Science and the HIV Ponzi Scheme that Concealed the Chronic Fatigue Syndrome Epidemic,Charles Ortleb,21,108,4.06,35,2019,0,,,,8.308,1.116665979381442
45.0,https://www.goodreads.com/book/show/350547.Fathers_and_Children,Fathers and Children: Andrew Jackson and the Subjugation of the American Indian,Michael Rogin,4,28,3.57,426,1991,0,History;North American Hi...;American History;Nonfiction;Biography;Politics,,,7.426,0.2346659793814424
46.0,https://www.goodreads.com/book/show/4356248-the-days-of-the-servant-boy,The Days of the Servant Boy,Liam O'Donnell,2,5,4.6,160,1997,0,Autobiography;Memoir,,,9.28,2.0886659793814424
47.0,https://www.goodreads.com/book/show/185675.Pol_Pot,Pol Pot: Anatomy of a Nightmare,Philip Short,145,1262,3.88,555,2006,0,History;Biography;Nonfiction;Politics;Cultural;Asia;War;Biography Memoir;Historical;Mystery;Crime;History;World History,1.0,,7.984,0.7926659793814426
49.0,https://www.goodreads.com/book/show/1263805.Damien_the_Leper,Damien the Leper,John  Farrow,23,127,4.06,234,1989,0,Biography;Nonfiction;Religion;History;Spirituality;Historical,,,8.308,1.116665979381442
50.0,https://www.goodreads.com/book/show/16041876-eisenhower-in-war-and-peace,Eisenhower in War and Peace,Jean Edward Smith,479,11376,3.92,950,2013,0,Biography;History;Politics;Presidents;Nonfiction;North American Hi...;American History;Politics;Presidents;Us Presidents;War;Biography Memoir;War;World War II,,,8.056000000000001,0.8646659793814426
51.0,https://www.goodreads.com/book/show/23492440-saban,Saban: The Making of a Coach,Monte Burke,50,716,4.1,352,2015,0,Sports;Sports;Biography;Football;Nonfiction;History;Leadership,,,8.379999999999999,1.188665979381442
52.0,https://www.goodreads.com/book/show/7960519-the-abacus-and-the-cross,The Abacus and the Cross: The Story of the Pope Who Brought the Light of Science to the Dark Ages,Nancy Marie Brown,57,277,3.61,310,2010,0,Science;History;Religion;Biography;Nonfiction;Historical;Medieval;Science;History Of Science;Religion;Christianity;Christianity;Catholic;Cultural,,,7.497999999999999,0.30666597938144247
54.0,https://www.goodreads.com/book/show/344440.Rutherford_B_Hayes,Rutherford B. Hayes: Warrior and President,Ari Hoogenboom,49,422,3.93,638,1995,0,Politics;Presidents;Biography;History;Nonfiction;Presidents;Us Presidents;North American Hi...;American History;Politics;Literature;American;Historical,,,8.074,0.8826659793814431
55.0,https://www.goodreads.com/book/show/27221874-the-vanishing-vel-zquez,The Vanishing Velázquez: A 19th Century Bookseller's Obsession with a Lost Masterpiece,Laura Cumming,276,1446,3.81,304,2016,0,Art;Nonfiction;History;Art;Art History;Biography;Mystery;Writing;Books About Books;Cultural;Spain;Audiobook;Literature;19th Century,3.0,"London, England;Edinburgh, Scotland",7.8580000000000005,0.6666659793814429
56.0,https://www.goodreads.com/book/show/1129670.Orson_Welles,Orson Welles: A Biography,Barbara Leaming,24,293,3.91,562,1985,0,Biography;Culture;Film;Nonfiction;Media Tie In;Biography Memoir,,,8.038,0.8466659793814431
59.0,https://www.goodreads.com/book/show/150920.Fury_On_Earth,Fury On Earth: A Biography Of Wilhelm Reich,Myron R. Sharaf,10,110,3.99,584,1994,0,Biography;Psychology;Nonfiction;History;Philosophy;Literature;American;Sexuality;Psychology;Psychoanalysis,,,8.182,0.9906659793814432
60.0,https://www.goodreads.com/book/show/2097226.Irish_Thunder,Irish Thunder: The Hard Life & Times of Micky Ward,Bob Halloran,27,313,3.99,289,2007,0,Sports;Sports;Nonfiction;Biography,,"Lowell, Massachusetts",8.182,0.9906659793814432
61.0,https://www.goodreads.com/book/show/2123282.Dickens,Dickens,Peter Ackroyd,46,180,4.27,1184,1998,0,Biography;Nonfiction;History;European Literature;British Literature;Literature;Biography Memoir;Literature;19th Century;Classics;Language;Writing,,,8.686,1.494665979381442
62.0,https://www.goodreads.com/book/show/16145133-trailblazer,Trailblazer: A Biography of Jerry Brown,Chuck McFadden,9,29,3.24,248,2013,0,,,,6.832,-0.3593340206185569
63.0,https://www.goodreads.com/book/show/953520.John_Tyler,John Tyler,Gary May,110,1467,3.86,208,2008,1,Politics;Presidents;Biography;History;Nonfiction;North American Hi...;American History;Presidents;Us Presidents;Politics;Biography Memoir;The United States Of America;United States,,,7.948,0.7566659793814425
64.0,https://www.goodreads.com/book/show/614607.Bing_Crosby,Bing Crosby: A Pocketful of Dreams - The Early Years 1903 - 1940,Gary Giddins,55,350,4.04,768,2002,0,Biography;Music;Nonfiction;Music;Jazz;History;Biography Memoir;Biography;Autobiography,,,8.272,1.0806659793814428
66.0,https://www.goodreads.com/book/show/29123.England_s_Mistress,England's Mistress: The Infamous Life of Emma Hamilton,Kate Williams,105,921,3.87,415,2006,0,Biography;History;Nonfiction;Historical;European Literature;British Literature;Literature;18th Century;Biography Memoir;Audiobook;Womens;Reference;Research,,,7.966,0.774665979381443
67.0,https://www.goodreads.com/book/show/40099246-making-oscar-wilde,Making Oscar Wilde,Michèle Mendelssohn,15,71,3.94,368,2018,1,Biography;Nonfiction;History;LGBT;Criticism;Literary Criticism;Historical;Victorian,1.0,,8.092,0.9006659793814427
68.0,https://www.goodreads.com/book/show/2344263.Mr_Adams_s_Last_Crusade,Mr. Adams's Last Crusade: The Extraordinary Post-presidential Life of John Quincy Adams,Joseph Wheelan,62,2299,4.21,309,2008,0,History;Biography;Politics;Presidents;North American Hi...;American History;Nonfiction;Politics;Biography Memoir;Presidents;Us Presidents,,,8.578,1.3866659793814426
69.0,https://www.goodreads.com/book/show/161724.The_Knife_Man,"The Knife Man: Blood, Body Snatching, and the Birth of Modern Surgery",Wendy Moore,362,3609,4.05,342,2006,0,History;Nonfiction;Science;Health;Medicine;Biography;Medical;Historical;Science;History Of Science;Biography Memoir;History;History Of Medicine,1.0,,8.29,1.0986659793814424
70.0,https://www.goodreads.com/book/show/8387154-hero,Hero: The Life and Legend of Lawrence of Arabia,Michael Korda,333,5998,3.69,699,2010,0,Biography;History;Nonfiction;Biography Memoir;War;World War I;War;Military Fiction;Military;Military History;War;European Literature;British Literature;Biography;Autobiography,,Arabian Peninsula,7.6419999999999995,0.4506659793814426
71.0,https://www.goodreads.com/book/show/92933.California_Rising,California Rising: The Life and Times of Pat Brown,Ethan Rarick,2,40,3.85,536,2006,0,History;Politics;Biography,,,7.93,0.738665979381443
72.0,https://www.goodreads.com/book/show/208551.Mountain_Rain,Mountain Rain: A Powerful Story of Total Dependence on God/ The Biography of James O. Fraser (Transforming Lives),Eileen Fraser Crossman,49,482,4.43,262,2007,0,Biography;Christian;Nonfiction;Cultural;China;Cultural;Asia;Spirituality;Biography Memoir;History;Prayer;Christianity;Evangelism,,,8.974,1.7826659793814423
73.0,https://www.goodreads.com/book/show/25950551-the-mistress-of-paris,The Mistress of Paris,Catherine  Hewitt,73,550,3.71,320,2015,0,Nonfiction;History;Biography;Cultural;France;Biography Memoir;Historical;Autobiography;Memoir;Art;Adult;History;European History,,,7.678,0.4866659793814426
74.0,https://www.goodreads.com/book/show/36718507-house-of-nutter,House of Nutter: The Rebel Tailor of Savile Row,Lance  Richardson,42,160,4.03,397,2018,0,Nonfiction;Biography;Couture;Fashion;Biography Memoir;History;Historical;Literature;21st Century;Autobiography;Memoir,,,8.254000000000001,1.0626659793814432
75.0,https://www.goodreads.com/book/show/248105.Charles_Darwin,Charles Darwin: The Power of Place,Janet Browne,27,690,4.28,624,2003,1,Biography;Science;Nonfiction;Biology;Evolution;Science;Biology;History;Science;History Of Science;Biography Memoir;Science;Natural History,4.0,,8.704,1.5126659793814432
76.0,https://www.goodreads.com/book/show/9861510-war-on-the-run,War on the Run: The Epic Story of Robert Rogers and the Conquest of America's First Frontier,John F.  Ross,54,533,4.13,576,2011,0,History;Biography;North American Hi...;American History;Nonfiction;Military;Military History;War;Military Fiction;War;Literature;American;American Revolution;American Revolutionary War;Military History;American Revolution,,,8.434,1.2426659793814425
77.0,https://www.goodreads.com/book/show/18176560-alex-the-west-nile-horse,"Alex, The West Nile Horse",Kathleen Murray Klosterman,7,10,4.0,224,2013,0,Animals;Horses,,,8.2,1.0086659793814428
78.0,https://www.goodreads.com/book/show/653118.Sandy_Koufax,Sandy Koufax: A Lefty's Legacy,Jane Leavy,258,6135,4.05,336,2003,0,Sports;Baseball;Sports;Sports;Biography;Nonfiction;History;Biography Memoir;Literature;Jewish;Autobiography;Memoir;Audiobook,1.0,,8.29,1.0986659793814424
79.0,https://www.goodreads.com/book/show/1055869.Willie_Brown,Willie Brown: A Biography,James    Richardson,4,43,4.16,526,1996,0,Biography,,,8.488,1.296665979381443
80.0,https://www.goodreads.com/book/show/458789.Heart_Beat,Heart Beat: My Life With Jack and Neal,Carolyn Cassady,4,69,3.71,93,1976,0,Biography;Nonfiction;Autobiography;Memoir;Biography Memoir,,,7.678,0.4866659793814426
82.0,https://www.goodreads.com/book/show/15802427-all-the-great-prizes,"All the Great Prizes : The Life of John Hay, from Lincoln to Roosevelt",John Taliaferro,109,643,4.1,672,2013,0,Biography;History;Nonfiction;North American Hi...;American History;Politics;Biography Memoir;Military History;Civil War;Audiobook;Literature;American;Historical,,,8.379999999999999,1.188665979381442
83.0,https://www.goodreads.com/book/show/35521.I_Me_Mine,"I, Me, Mine",George Harrison,158,4825,4.03,456,2007,0,Music;Biography;Nonfiction;Autobiography;Memoir;Biography;Autobiography;Biography Memoir;Poetry;European Literature;British Literature;History;Music;Rock N Roll,,,8.254000000000001,1.0626659793814432
84.0,https://www.goodreads.com/book/show/34659898-eleanor,Eleanor: A Spiritual Biography: The Faith of the 20th Century's Most Influential Woman,Harold Ivan Smith,50,165,4.22,256,2017,0,Biography;Nonfiction;Biography Memoir;Christian;Religion;Leadership,,,8.596,1.4046659793814422
85.0,https://www.goodreads.com/book/show/941200.Charles_Darwin,Charles Darwin: Voyaging,Janet Browne,37,422,4.41,656,1996,1,Biography;Science;Nonfiction;Biology;Evolution;History;Science;Biology;Science;History Of Science;Science;Natural History;Biography Memoir;European Literature;British Literature,,,8.937999999999999,1.7466659793814432
86.0,https://www.goodreads.com/book/show/6889967-the-last-founding-father,The Last Founding Father: James Monroe and a Nation's Call to Greatness,Harlow Giles Unger,390,9730,3.93,388,2009,0,Biography;Politics;Presidents;History;Nonfiction;North American Hi...;American History;Presidents;Us Presidents;Politics;Military History;American Revolution;Biography Memoir;Literature;American,,,8.074,0.8826659793814431
87.0,https://www.goodreads.com/book/show/2433103.The_Red_Book,"The Red Book: The Hanrahan Case Against Merck, Sharp and Dohme",Jerry O'Callaghan,1,2,2.5,240,1992,0,,,,5.5,-1.691334020618557
89.0,https://www.goodreads.com/book/show/5962589-adam-mickiewicz,Adam Mickiewicz,Roman Koropeckyj,2,13,4.31,568,2008,0,Biography;Poetry;History,1.0,,8.758,1.5666659793814421
90.0,https://www.goodreads.com/book/show/20576165-genie-en-wereld-leonardo-da-vinci,Genie en Wereld Leonardo da Vinci,Marcel Brion,5,32,3.34,,1971,0,Biography,,,7.012,-0.17933402061855763
91.0,https://www.goodreads.com/book/show/49422.A_Rage_for_Justice,A Rage for Justice: The Passion and Politics of Phillip Burton,John Jacobs,3,33,4.3,624,1997,0,Politics,1.0,,8.74,1.5486659793814423
92.0,https://www.goodreads.com/book/show/1116781.The_Bounty,The Bounty: The True Story of the Mutiny on the Bounty,Caroline Alexander,315,4571,3.96,491,2004,0,History;Nonfiction;Adventure;Adventure;Maritime;Historical;Adventure;Survival;Travel;Biography;European Literature;British Literature;History;World History,1.0,,8.128,0.9366659793814427
